d16-all,d50-all,d84-all,d16-mud,d50-mud,d84-mud,SedConc_all [uL/L],avgDepth [m],avgTemp [C],avgSpC [uS/cm]
25.029797433045303,40.80263997253423,62.945287707848905,25.029797433045303,40.80263997253423,62.945287707848905,347.5201170351864,0.8983324198776759,6.216414176844324,215.16022313978382
27.35869636854792,44.72261369060377,68.63004531211179,27.35869636854792,44.72261369060377,68.63004531211179,280.4918445490444,1.854908855759429,6.244653932286668,215.5956852226667
29.527865571503643,49.95753148227284,79.6165674407311,29.527865571503643,49.95753148227284,79.6165674407311,430.81300121809005,2.8216591347604485,6.202507160188,215.25689300360006
27.02741186574463,44.24156598834377,65.62241454084054,27.02741186574463,44.24156598834377,65.62241454084054,496.4769973312979,3.139599324872578,6.188817950741052,215.22881052105254
28.76611041536657,46.95971602814919,70.27881497581912,28.76611041536657,46.95971602814919,70.27881497581912,413.518940310893,3.334785531396534,6.217234679342225,215.28649590044446
28.143311946256237,46.108985519787986,73.414941916077,28.143311946256237,46.108985519787986,73.414941916077,500.38033432078316,3.4344255652395512,6.202506343824002,215.2638439912
29.457702938679944,47.15736697481954,70.62166244953733,29.457702938679944,47.15736697481954,70.62166244953733,441.0343229667351,3.4279733503567793,6.1926703223800015,215.08421606279998
33.2877349380068,55.34331320880912,88.68859324178939,33.2877349380068,55.34331320880912,88.68859324178939,414.7089939878659,3.4808488661569825,6.220515312312,215.41042785680006
29.364240904319768,48.462909372613055,75.90602449608531,29.364240904319768,48.462909372613055,75.90602449608531,536.9858707153691,3.797395703261977,6.223285983433333,215.3789204926667
29.766249272311878,50.53001815922595,90.07747602651544,29.766249272311878,50.53001815922595,90.07747602651544,450.9414106395793,4.4853980528032595,6.2129741191933325,215.41465851533337
30.313117262944807,51.14289552629454,84.60985396257034,30.313117262944807,51.14289552629454,84.60985396257034,497.2620336337762,5.3422646456676866,6.189433689179999,215.1892070573333
32.15129868004319,53.249575568710576,82.82794364669736,32.15129868004319,53.249575568710576,82.82794364669736,520.6948655897326,6.087048260652394,6.186008970735,215.166266241
30.08563702503955,52.106719986456326,82.93467360535259,30.08563702503955,52.106719986456326,82.93467360535259,587.2957249209873,6.391629922018348,6.190292985952,215.24273865360001
34.31763953650633,58.984743599707386,155.27125020581136,34.31763953650633,58.984743599707386,155.27125020581136,589.3955761585487,6.42119033119266,6.1894649386300005,215.33433243349998
32.815347900878585,54.58493838253005,83.00713220120886,32.815347900878585,54.58493838253005,83.00713220120886,626.941867781902,6.431135940366973,6.2106844215680015,215.56016918240002
32.67447863040017,55.20565665699803,95.15185608783085,32.67447863040017,55.20565665699803,95.15185608783085,582.9419243688052,6.417226754536188,6.215218534419999,215.66234635200001
32.611732666664565,55.00192628559722,85.30120035458546,32.611732666664565,55.00192628559722,85.30120035458546,638.3411772474333,6.363687886340468,6.197540794360001,215.5643933152
30.584602406525093,52.73349698101396,88.64623413264593,30.584602406525093,52.73349698101396,88.64623413264593,549.8218487333335,6.3147044155963306,6.1957529313314295,215.50975909428573
32.480252629130845,55.38537251068142,88.49585223314287,32.480252629130845,55.38537251068142,88.49585223314287,513.5120295658959,6.660025990519878,6.181035187933332,215.35899265466662
33.214077090133216,56.290453633829095,101.15371016823204,33.214077090133216,56.290453633829095,101.15371016823204,529.7962416999284,7.6142661626911305,6.172139216862857,215.3609780497143
32.40730884074744,54.75519768903877,85.69690223858369,32.40730884074744,54.75519768903877,85.69690223858369,656.8422235963391,8.542420941284403,6.179003845726668,215.4534753326667
34.13902769512453,57.77186857912792,93.18901980540787,34.13902769512453,57.77186857912792,93.18901980540787,597.8136930448367,9.162389662181448,6.180351743809999,215.49704604299998
35.272783266986835,58.63517734335287,88.2805299735474,35.272783266986835,58.63517734335287,88.2805299735474,577.1551378924953,9.311716724872577,6.177060867920001,215.46892221866668
34.39276900820692,60.4310836644402,100.23270376004879,34.39276900820692,60.4310836644402,100.23270376004879,601.8396291780975,9.332177794189603,6.189975354302858,215.67765668799998
34.224981646382716,57.208158237916,90.83421028486708,34.224981646382716,57.208158237916,90.83421028486708,598.7264508803678,9.298735816411824,6.19221947034,215.63186910599998
31.923168525094066,52.24230437354026,90.22550902357851,31.923168525094066,52.24230437354026,90.22550902357851,576.0519669227126,9.21039285188583,6.190694729857143,215.6299394902857
33.546567922650524,56.57640864256816,101.33287820959353,33.546567922650524,56.57640864256816,101.33287820959353,533.2405233995944,9.179723727115187,6.190793251950001,215.6114057075
33.249823606203215,59.13778176554431,98.1745303701267,33.249823606203215,59.13778176554431,98.1745303701267,609.9033529609101,9.271260350356778,6.187047070377778,215.6094718395556
34.251426065752575,62.3104162271809,118.01912123534572,34.251426065752575,62.3104162271809,118.01912123534572,629.2248608654534,9.367421034148828,6.179265186407998,215.57982568000003
33.020357062462125,56.38450192603013,93.38100843995916,33.020357062462125,56.38450192603013,93.38100843995916,660.2581748118857,9.414511011824667,6.170318309784001,215.5838637736
34.73240025317671,57.68910924724732,94.37066669031277,34.73240025317671,57.68910924724732,94.37066669031277,541.9882631033872,9.4608587490316,6.173266216913332,215.62870716533334
36.62778676942549,64.48849856643659,109.19725127725593,36.62778676942549,64.48849856643659,109.19725127725593,547.6388606575351,9.480438576452602,6.181575724279998,215.6658434006667
36.892080104039614,64.55190949368685,109.16017769560244,36.892080104039614,64.55190949368685,109.16017769560244,600.5481681873549,9.484968420183485,6.171747095862857,215.57974522057145
35.754237826243454,64.58985529435266,111.2317168266648,35.754237826243454,64.58985529435266,111.2317168266648,653.2336084177297,9.891485918756374,6.170744709980001,215.61463807
34.958047238617624,63.469889568368295,113.5822063136644,34.958047238617624,63.469889568368295,113.5822063136644,598.2756626833481,10.54065280224261,6.181249608949998,215.76342819
35.854570093241584,62.98739078096539,121.19173702269308,35.854570093241584,62.98739078096539,121.19173702269308,687.7359596932757,11.193249608562693,6.1728206397199985,215.667053059
36.76032555764513,69.03239297744061,139.05743972788505,36.76032555764513,69.03239297744061,139.05743972788505,593.0751352525732,11.72473414271152,6.175767414120003,215.6423967248
37.400347151651076,66.09866528138512,109.21867638750281,37.400347151651076,66.09866528138512,109.21867638750281,730.8678736377179,12.205258983690117,6.173654351110001,215.68270233200002
37.48256863845715,67.19962966157976,111.06877292317205,37.48256863845715,67.19962966157976,111.06877292317205,603.3800325380232,12.310964949031598,6.182640732314285,215.7866434302857
37.34564261546458,65.68862120903204,123.18132374131064,37.34564261546458,65.68862120903204,123.18132374131064,727.2316420578918,12.282379224260955,6.210430908264001,215.8817525656
35.66855600547838,64.874135119605,133.8980618627939,35.66855600547838,64.874135119605,133.8980618627939,677.5881362191175,12.285707572884812,6.181612636193334,215.656593626
32.52753657572177,55.209458694220274,82.66080489986058,32.52753657572177,55.209458694220274,82.66080489986058,704.5981209215538,12.391822791029561,6.167329404330001,215.66058670700002
37.68900123405415,66.77713892464432,118.70492243658809,37.68900123405415,66.77713892464432,118.70492243658809,577.8617577055375,12.437234434250762,6.178141350650001,215.74986481
35.37293234391774,64.78903255472916,111.00106248482216,35.37293234391774,64.78903255472916,111.00106248482216,647.790560731863,12.436938763506625,6.172850425696001,215.74805847200005
34.23679994790257,58.957855906331474,87.46288752755902,34.23679994790257,58.957855906331474,87.46288752755902,605.9449316869499,12.429388538226302,6.1783669928639995,215.8049981656
36.21872473072066,61.86632346632079,105.8622692664249,36.21872473072066,61.86632346632079,105.8622692664249,553.9448615023449,12.396691063200814,6.180951232952,215.8933829368
41.30759115386529,74.36970658903293,148.23093832603797,41.30759115386529,74.36970658903293,148.23093832603797,609.9962345809314,12.371600224260963,6.173091716751999,215.7692286464
34.87938848862359,61.066128223579156,90.66385274872394,34.87938848862359,61.066128223579156,90.66385274872394,741.039600753753,12.286623107033641,6.181257880566666,215.84607808466666
32.45463464948478,55.95214100159578,87.00042721071483,32.45463464948478,55.95214100159578,87.00042721071483,651.8695274667481,12.435687304791028,6.157138802594285,215.69516758742859
32.83340639830037,56.74918073880058,95.72973104673105,32.83340639830037,56.74918073880058,95.72973104673105,536.3310709849444,12.925794666666665,6.155820200777142,215.6882167254285
34.90028821163931,60.18740975804799,102.13748311105259,34.90028821163931,60.18740975804799,102.13748311105259,614.0761562980633,13.028641588175333,6.170369396219999,215.8225703926667
41.80053873789848,80.28257423226394,376.4029894331182,41.80053873789848,80.28257423226394,376.4029894331182,636.7953637262758,13.041756868501524,6.175700623605714,215.869657072
37.78645001222074,69.67616877148126,122.1162845191564,37.78645001222074,69.67616877148126,122.1162845191564,801.8704055656003,13.069053410805301,6.174354387051428,215.8537286342857
38.260134938857696,69.7661571909286,138.62104284817616,38.260134938857696,69.7661571909286,138.62104284817616,739.6757722369867,13.049413705402651,6.16774837504,215.76249463200006
42.87132123625568,78.58920191691556,158.68006645104015,42.87132123625568,78.58920191691556,158.68006645104015,710.6189945107907,12.449354036697244,6.1648337596977765,215.72295912044453
40.465890627401926,71.29978788567931,115.47974218977477,40.465890627401926,71.29978788567931,115.47974218977477,869.1797209261402,11.434675651376145,6.1819223676114285,215.8290434857143
39.12375010715772,69.43332166311119,144.76754269982442,39.12375010715772,69.43332166311119,144.76754269982442,783.6551801034526,10.552839209887868,6.18439569717,215.913464426
33.957814301471736,59.149597160125886,94.13940633309916,33.957814301471736,59.149597160125886,94.13940633309916,747.2722368758767,9.571865291029564,6.18124973773,215.83106201349997
36.74481469889263,65.14025554728468,101.79268218537293,36.74481469889263,65.14025554728468,101.79268218537293,585.6891528226192,7.580255078389396,6.174771240348147,215.72007547822224
34.05323248177121,59.96743087155159,104.6603450460135,34.05323248177121,59.96743087155159,104.6603450460135,580.8373356843199,5.183314110091743,6.1797632993742875,215.86575662485717
35.61230523558634,57.64085218270992,96.5035737181868,35.61230523558634,57.64085218270992,96.5035737181868,516.1079269778306,3.995517618450561,6.185326824215998,215.90695081759998
25.826483330600553,43.766615955918596,67.47915218802521,25.826483330600553,43.766615955918596,67.47915218802521,603.0962834556345,2.2462191829765543,6.1815980064512015,215.80228693920003
26.800805115481463,43.259267773427794,66.39494082800147,26.800805115481463,43.259267773427794,66.39494082800147,475.5606999148941,2.339643618552497,6.233560690251429,216.51495422914292
32.97431009328359,61.36504793047949,191.51407411919797,32.97431009328359,61.36504793047949,191.51407411919797,433.5787816893727,4.1747710019368,6.190851850535999,215.98459618599998
33.486644877132484,57.68781810889833,94.65559994863136,33.486644877132484,57.68781810889833,94.65559994863136,659.3919329986496,4.9324737988786955,6.17374776369,215.816637413
34.571399749000605,60.07475843298874,115.20530728134027,34.571399749000605,60.07475843298874,115.20530728134027,624.0282441262218,5.745217231702343,6.17840063484,215.90267785600003
33.55969958049369,58.272749145299215,111.02060152674127,33.55969958049369,58.272749145299215,111.02060152674127,648.9454389336597,6.447039872171253,6.1698168898,215.79849181900002
39.36390770723457,71.95962365503469,299.72100353674165,39.36390770723457,71.95962365503469,299.72100353674165,677.5922247028196,7.980351375739041,6.163582264265455,215.63918834400002
35.040685764504126,60.70267198318184,101.82819339356905,35.040685764504126,60.70267198318184,101.82819339356905,816.3308768935367,10.821846752293578,6.172237828586667,215.73389017111117
37.43063910104555,66.71953987345044,113.27159830861721,37.43063910104555,66.71953987345044,113.27159830861721,616.8613480012112,12.065017993883794,6.188147502951999,215.7756373232
40.344217238456366,73.31775227638856,117.97376911218777,40.344217238456366,73.31775227638856,117.97376911218777,716.0069195291264,12.871650966360855,6.165456649245714,215.59971077828573
37.44418380260375,71.83583651814321,162.1382485764496,37.44418380260375,71.83583651814321,162.1382485764496,766.6540776122058,14.22213970030581,6.1890595174200005,215.62000321099998
37.033175644615156,67.30733530089759,127.61397897650556,37.033175644615156,67.30733530089759,127.61397897650556,740.0600304454962,15.269110849133535,6.16655792238,215.598758073
32.529984895127484,58.198984776482185,90.1280731733733,32.529984895127484,58.198984776482185,90.1280731733733,712.309869007676,15.612400076452598,6.16180916680889,215.53462124400002
33.42271097098027,62.09056329786048,104.55409254460142,33.42271097098027,62.09056329786048,104.55409254460142,620.9644111931945,15.597673833843016,6.178348049136,215.6809949904
35.74965949720507,62.26051968105715,102.01809207731442,35.74965949720507,62.26051968105715,102.01809207731442,628.3207075533637,15.592092098878696,6.170644667973334,215.53941315
33.95736999944974,62.04508505002614,114.53892245562712,33.95736999944974,62.04508505002614,114.53892245562712,682.0189378086026,15.599666252803258,6.159318483124443,215.4897026897778
33.979201303448676,60.71309164246035,103.87723751540113,33.979201303448676,60.71309164246035,103.87723751540113,633.4811375199912,15.576473073394494,6.15819853775,215.449860094
40.75883003836453,82.90136042755178,153.11451861812156,40.75883003836453,82.90136042755178,153.11451861812156,607.4697863118104,15.586722652395515,6.166309520752001,215.5497949176
37.57500709062115,68.62136377383663,117.41935021546458,37.57500709062115,68.62136377383663,117.41935021546458,790.0964764016767,15.624132737003059,6.166209139097142,215.58223702285716
38.17243562894881,73.0247644176357,149.09881780605474,38.17243562894881,73.0247644176357,149.09881780605474,649.9494250295728,16.165704538226294,6.158503599233334,215.53967885733337
40.03571046369043,79.38744810596212,146.86823068929274,40.03571046369043,79.38744810596212,146.86823068929274,791.6694224961142,16.69633314678899,6.164981822984,215.5207668456
35.98393848976284,64.47661738167379,103.76088079082486,35.98393848976284,64.47661738167379,103.76088079082486,748.9354668547104,17.337122535168195,6.180329554497143,215.6227193742857
36.76252098903219,63.92204448246903,113.37488115438637,36.76252098903219,63.92204448246903,113.37488115438637,674.3032901189239,18.11714323037717,6.1702500800880005,215.576155532
38.78940201087015,72.12038899784551,136.55105194478858,38.78940201087015,72.12038899784551,136.55105194478858,753.6191913424159,18.520475850152906,6.15611097189846,215.43711725538463
42.08623001379724,87.327793266168,204.22838868166656,42.08623001379724,87.327793266168,204.22838868166656,782.7781808989746,18.54226127013252,6.1582449531200005,215.49114883099998
38.14356009529549,68.38932698905897,118.04588015049671,38.14356009529549,68.38932698905897,118.04588015049671,901.3085069175557,18.532589953109067,6.1794519551,215.669963578
43.201506703510866,89.92356086244524,169.80124184830598,43.201506703510866,89.92356086244524,169.80124184830598,740.6347972121818,18.489006699286442,6.1608079413600025,215.5651618664
39.057845234752676,69.1363877052891,133.88070619687392,39.057845234752676,69.1363877052891,133.88070619687392,940.9257535379337,18.481131984709485,6.166227737536,215.5375736096
38.90270694515025,77.25514267470231,150.1090484424908,38.90270694515025,77.25514267470231,150.1090484424908,742.3546492912739,18.738011027522933,6.16725227344,215.50727782159998
37.6331491499947,65.41640013031883,121.6342718967627,37.6331491499947,65.41640013031883,121.6342718967627,825.112842945548,19.22941267074414,6.16089203204,215.50977620000003
38.22561923130725,69.20896929341184,134.39838434101893,38.22561923130725,69.20896929341184,134.39838434101893,648.7182027287247,19.43074499694189,6.169453144032,215.54352076000004
40.13705397870025,74.38609743779679,296.6992419754782,40.13705397870025,74.38609743779679,296.6992419754782,773.3831413855992,19.496447245667685,6.1670127020666685,215.4528582022223
33.73332448514892,60.42118486742238,100.468425247105,33.73332448514892,60.42118486742238,100.468425247105,855.45859707108,19.50841516004077,6.15743628316,215.3848106616
37.463121723394906,67.72196900195,116.90023144976554,37.463121723394906,67.72196900195,116.90023144976554,644.782620193234,19.547388805300717,6.17271822918,215.4725535006666
36.940583850704925,68.09024030057641,113.73670058291201,36.940583850704925,68.09024030057641,113.73670058291201,747.5259354356067,19.572513059123335,6.176759483343999,215.504598268
36.1441713327874,63.55098327539696,115.59326082517023,36.1441713327874,63.55098327539696,115.59326082517023,789.9574232571135,19.584508558613663,6.160119729070001,215.44209260099998
32.90472606292999,56.37174103956954,86.95080237232072,32.90472606292999,56.37174103956954,86.95080237232072,708.4273662941638,18.48822645973496,6.158999034339048,215.41080296647613
35.24152424519816,61.13026982556468,110.70991639137071,35.24152424519816,61.13026982556468,110.70991639137071,614.6426141870834,17.437958096839964,6.152980046954286,215.43542646685714
35.646464109988585,61.71530387038122,117.43321061438441,35.646464109988585,61.71530387038122,117.43321061438441,655.3065998060497,17.45976713761468,6.15543587692,215.4591432673333
33.804031042135875,56.019637430191786,83.0532400811684,33.804031042135875,56.019637430191786,83.0532400811684,798.8127005564779,17.403213819571867,6.165892448416,215.51959886880002
38.25081816231865,77.2703622379056,175.26781069866328,38.25081816231865,77.2703622379056,175.26781069866328,679.173919343761,16.388802595310906,6.153485098937777,215.4766442897778
41.84516518864545,84.35446546390595,199.45920129298568,41.84516518864545,84.35446546390595,199.45920129298568,867.8344930124648,15.120812422018346,6.1509207832133335,215.49325744800004
38.64292934612233,69.09284335007695,147.65611276582757,38.64292934612233,69.09284335007695,147.65611276582757,956.3151878164647,14.037129133537205,6.151087100999999,215.5097707568
34.588073831004365,61.89192047125653,112.18704353716076,34.588073831004365,61.89192047125653,112.18704353716076,739.1362480051231,12.768160203873597,6.1538879509480005,215.5590656112
39.08831129591407,74.75837949334117,190.18492664162503,39.08831129591407,74.75837949334117,190.18492664162503,713.7116403959856,11.668843463812435,6.1551600413333345,215.59824673688885
41.15295014302124,78.9377937459127,295.43398008458274,41.15295014302124,78.9377937459127,295.43398008458274,867.198393998462,10.66413970540265,6.155082893336,215.58995007759998
38.815139978499204,70.72179849996381,177.3772639840469,38.815139978499204,70.72179849996381,177.3772639840469,948.9099527602316,9.624532977777779,6.161996792186668,215.66295349466668
36.561817567339865,71.78712616999687,109.8339925512703,36.561817567339865,71.78712616999687,109.8339925512703,726.5873872773496,8.664316910601425,6.16984027538,215.66774170466667
39.60537510769686,75.54022908371951,208.27966266743184,39.60537510769686,75.54022908371951,208.27966266743184,638.2481905807035,8.067162524566767,6.151981529192,215.5752777072
37.17759387448272,71.23092840387326,145.13048395622837,37.17759387448272,71.23092840387326,145.13048395622837,767.5043749838018,6.4156755413863396,6.168298611451429,215.71062569447616
29.20312383809039,47.88523678452411,79.01161762973166,29.20312383809039,47.88523678452411,79.01161762973166,627.5227444062958,2.7385013982670743,6.179455846112223,215.81509089033332
29.779524024753318,50.34494245440619,90.40135631921379,29.779524024753318,50.34494245440619,90.40135631921379,442.25961204637605,1.0829441889908256,6.1820179869490905,215.87453163600009
29.266067182817093,47.72188946715304,78.40819866573747,29.266067182817093,47.72188946715304,78.40819866573747,449.27510919738364,0.5667971302752292,6.210441127696001,207.83171242548
